VideoName,VideoTime,Seconds,Platform,Domain,USER,URL,Length,Views,Like,Love,Wow,Haha,Angry,Sad,Shares,Comments,Upload,Title,Description,Likes,SocialReactions,ReTweets,Category,Tags,audioLanguage,Dislikes,Favourites,Engagements,
X6480845588513595392.webm,0:00:58,58,LK,WMC,Seven Investment Management LLP (7IM),https://www.linkedin.com/feed/update/urn:li:activity:6480845588513595392,00:00:58.48,,,,,,,,,0,16.4.2019,,Are you registered?   We will be touring in a city near you - the full list of venues and speakers for our 2019 annual roadshows are below.  Verona Kenny  Justin Urquhart Stewart  leading industry experts and our expanded investment management team invite you to attend our 2019 annual roadshow. Join us as we share our formulas for the future and explore how to put the right elements together to create retirement happiness for your clients.    #7imconf</a  #7imevent</a  #retirement</a  #planning</a  Here for more -  https://okt.to/QZsja1</a</p,,5,,,,,,,,
X6550395152215666688.webm,0:07:58,478,LK,WMC,Seven Investment Management LLP (7IM),https://www.linkedin.com/feed/update/urn:li:activity:6550395152215666688,00:07:58.21,,,,,,,,,0,15.6.2019,,Introducing our latest video with Co-founder  Justin Urquhart Stewart  and Relationship Manager  Chris Justham  who sat down to discuss the   #7IM</a Retirement Income Service. They cover how it can help advisers deliver quality service to their clients and how we can help with the retirement income challenge  especially in the dawn of the Central Retirement Proposition.  We hope you enjoy the video. If you would like to find out more about this service then click for the brochure and benefits/science behind document -  https://okt.to/RDElBN</a</p,,22,,,,,,,,
X6569913621965615104.mp4,0:00:21,21,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6569913621965615104,00:00:21.61,,,,,,,,,0,14.8.2019,,The   #Top50UKLawFirms</a remain slow adapters of  #technology</a.   We explore some of the possible causes: http:// ow.ly/Wt7550vEkdc</a  In association with  #LegalWeek</a. </p,,19,,,,,,,,
X6564841805014269952.mp4,0:01:15,75,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6564841805014269952,00:01:15.72,,,,,,,,,1,14.8.2019,,As lock-up continues to increase  law firms remain poorly insulated against any major shock to the economy. For more on our findings  explore our accounts analysis of the   #Top50UKLawFirms</a - http:// ow.ly/xgS550vqxyZ</a</p,,13,,,,,,,,
X6562243705099681792.mp4,0:00:24,24,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6562243705099681792,00:00:24.68,,,,,,,,,0,14.8.2019,,To help businesses gain a better understanding of the funding ladder  we explore the pros and cons of various routes and sources for raising finance in our   #SWDreamBigger</a report - http:// ow.ly/JNPf50vhRu0</a  </p,,13,,,,,,,,
X6605852353050611712.mp4,0:00:30,30,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6605852353050611712,00:00:30.04,,,,,,,,,0,26.11.2019,,The automatic right of   #succession  has become an archaic concept  according to the results from our  #FamilyBusinessSurvey  -  http:// ow.ly/HQCy50xnbgp   ,,16,,,,,,,,
X6602123301525553152.mp4,0:00:11,11,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6602123301525553152,00:00:11.90,,,,,,,,,0,26.11.2019,,We are showcasing   #entrepreneurs  with the vision and grit to build great teams and strong sustainable businesses.  View our  #DreamBiggerHallofFame  - http:// ow.ly/bqC150xdrai  ,,18,,,,,,,,
X6609841796199645184.mp4,0:00:54,54,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6609841796199645184,00:00:54.04,,,,,,,,,1,26.11.2019,, Giles Murphy   Head of Professional Practices  discusses the continued dominance of legal technology in our  #2019LawFirmSurvey   developed in association with The Lawyer  - http:// ow.ly/UHDN50xvoHY  ,,21,,,,,,,,
X6631138792860368897.mp4,0:00:26,26,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6631138792860368897,00:00:26.30,,,,,,,,,0,25.1.2020,,We asked a select group of family-owned businesses about their views regarding   #succession  and bringing in the younger generation: http:// ow.ly/3hq830qftHS   Find out what they had to say in our  #FamilyBusinessSurvey   ,,12,,,,,,,,
X6669136749375037440.mp4,0:00:30,30,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6669136749375037440,00:00:30.02,,,,,,,,,1,24.5.2020,,🎧   #SWPulse : Our Head of Entrepreneurs   Nick Travis   sat down with philanthropist  author and serial entrepreneur -  Jamie Waller   for our most in-depth  #podcast  episode to date -  https://bit.ly/3cS4iDI   Listen as Jamie discusses some of his darkest days and what has inspired him along the way. ,,30,,,,,,,,
X6630472906545655809.mp4,0:01:18,78,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6630472906545655809,00:01:18.04,,,,,,,,,0,25.1.2020,,Improvements in lock-up continue to prove elusive  presenting a key risk for law firms. Access the full results from our   #2019LawFirmSurvey  - http:// ow.ly/nOuz30qeUGD  ,,5,,,,,,,,
X6593150664141090816.mp4,0:01:26,86,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6593150664141090816,00:01:26.59,,,,,,,,,1,27.10.2019,,Can the LLP structure cope with the demands of a modern law firm?   View more of the findings from our   #2019LawFirmSurvey   developed in association with The Lawyer  - http:// ow.ly/4rkP50wT5Qp  ,,19,,,,,,,,
X6626437744031748096.mp4,0:00:12,12,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6626437744031748096,00:00:12.03,,,,,,,,,0,25.1.2020,,Family business owners are keen to bring in   #future  generations. Find out what they had to say in our  #FamilyBusinessSurvey  - http:// ow.ly/CTIj50y3TRn  ,,14,,,,,,,,
X6577882702350032896.mp4,0:01:08,68,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6577882702350032896,00:01:08.95,,,,,,,,,1,28.8.2019,,Can investing in   #technology  pay dividends for law firms? Our analysis of the  #Top50UKLawFirms  considers the barriers to adoption: http:// ow.ly/LYpB50w6F88  ,,25,,,,,,,,
X6613104700743135232.mp4,0:00:30,30,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6613104700743135232,00:00:30.02,,,,,,,,,0,26.12.2019,,🎧   #TalkingTax : our experts  Ami Jack   Liz Hudson  Gina Hetherington and  Zoe Thomas  discuss property related issues for non-residences and provide a roundup of recent tax changes - http:// ow.ly/jwO150xDl6P    #Podcast   #SWPulse  ,,11,,,,,,,,
X6608390555007361024.mp4,0:00:30,30,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6608390555007361024,00:00:30.02,,,,,,,,,0,26.11.2019,,🎧   #SWPulse :  David Spencer-Percival  is a risk taker.   Speaking with  Nick Travis   our Head of Entrepreneurs  he shares his journey from petrol pump assistant to launching two successful recruitment business and founding  No1 Rosemary Water  - http:// ow.ly/mG3750xsMOs  ,,11,,,,,,,,
X6605487055482966017.mp4,0:00:17,17,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6605487055482966017,00:00:17.80,,,,,,,,,1,26.11.2019,,For our   #2019LawFirmSurvey   we sought the opinions of 132 managing partners and senior management personnel from across the UK. Access the full results here - http:// ow.ly/QPvG50xmdXz  ,,10,,,,,,,,
X6625737234349989888.mp4,0:00:17,17,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6625737234349989888,00:00:17.80,,,,,,,,,0,25.1.2020,, #2019LawFirmSurvey : Can the LLP structure cope with the demands of a modern law firm? We sought the opinions of 132 managing partners and senior management personnel from across the UK - http:// ow.ly/2PVg50y1UIv  ,,9,,,,,,,,
X6594982879795773440.mp4,0:00:18,18,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6594982879795773440,00:00:18.10,,,,,,,,,0,27.10.2019,,Family business owners are keen to bring in   #future  generations and recognise the need for careful preparation. Find out what they had to say in our  #FamilyBusinessSurvey  - http:// ow.ly/KRc050wWu6X  ,,28,,,,,,,,
X6595705166413070336.mp4,0:00:09,9,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6595705166413070336,00:00:09.56,,,,,,,,,1,27.10.2019,,We are excited to announce the launch of our new   #podcast  - ‘S&ampW: The Pulse’ - http:// ow.ly/OZ4X50wYvAV   Featuring interviews with leading  #entrepreneurs  and discussions with our industry experts on  #tax   financial planning   #investments  and real estate - we&#39ve got it covered.    #SWPulse  ,,45,,,,,,,,
X6597834473977577472.mp4,0:01:00,60,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6597834473977577472,00:01:00.02,,,,,,,,,0,27.10.2019,,🎧 Listen to the latest &#39Talking tax&#39   #podcast  episode featuring our experts:  Ami Jack    Christopher Springett   Gina Hetherington and  Liz Hudson .  Full episode - http:// ow.ly/WSw350x3vhQ     #SWPulse    #entrepreneurs   #Tax  ,,20,,,,,,,,
X6585137741204455424.mp4,0:00:26,26,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6585137741204455424,00:00:26.30,,,,,,,,,2,27.9.2019,,We asked a select group of family-owned businesses about their views regarding   #succession  and bringing in the younger generation: http:// ow.ly/P5dI50wzmFE   Find out what they had to say in our  #FamilyBusinessSurvey . ,,45,,,,,,,,
X6633377743847374848.mp4,0:01:13,73,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6633377743847374848,00:01:13.03,,,,,,,,,0,24.2.2020,,🎧   #SWPulse  podcast: Cherry Reynard and our Chief Investment Strategist  Daniel Casali  discuss mounting geopolitical tensions  coronavirus and the 3Ds - http:// ow.ly/uRjj30qh8Jj  ,,9,,,,,,,,
X6605124550910980096.mp4,0:01:00,60,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6605124550910980096,00:01:00.02,,,,,,,,,0,26.11.2019,,🎧   #SWPulse : Cherry Reynard and our Chief Investment Strategist   Daniel Casali   discuss US politics and  #Brexit  - http:// ow.ly/rNvl50xl6hv   ,,10,,,,,,,,
X6574619465026273280.mp4,0:01:08,68,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6574619465026273280,00:01:08.43,,,,,,,,,1,28.8.2019,,On the face of it  the legal market looks to be flourishing but are the   #Top50UKLawFirms  as healthy as they seem?  Download our analysis for the full findings - http:// ow.ly/Ffch50vUITS  ,,13,,,,,,,,
X6683288265136721921.mp4,0:00:35,35,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6683288265136721921,00:00:35.59,,,,,,,,,28,2.7.2020,,In our latest issue of   #Enterprise   we interview  #entrepreneurs  who are changing the world for the better  featuring some of the most exciting and impactful businesses emerging today -  https://bit.ly/2YGXS5X   Many thanks to:  Nick Travis    Tessa Clarke  -   OLIO • Share More  Waste Less    Alex Stephany 🏠  -  Beam    Alex Tew  and  Michael Acton Smith  -  Calm    Hellen Bowey  -  Alcove    Christopher Baker-Brian  -  BBOXX    Jamie Waller    Jude Ower MBE  -  PlayMob  and  Peter Bance  -  Origami .   Alexandra Farrell  &amp  EJ Flynn  -  Workfinder    Gregor Mowat  -  LOQBOX    Jay Richards    Katie Massie-Taylor  -  Mush    Kitty Higgins  &amp  Sharon Pindar  -  Bookmark Reading Charity    Rodney Schwartz  -  ClearlySo    African Gifted Foundation    Fran Boorman  -  Goal17 Mentoring Development Solutions    Paul Callander  -  Horizon Care and Education Group Ltd  and  Tom Latchford . ,,57,,,,,,,,
X6664118221442027521.mp4,0:00:14,14,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6664118221442027521,00:00:14.04,,,,,,,,,0,24.4.2020,,Our COVID-19 interactive guide is designed to help individuals and businesses navigate the different financial and tax measures available. Access the interactive guide here - http://  ow.ly/fHHr50zztXL  ,,14,,,,,,,,
X6636264665582227456.mp4,0:01:51,111,LK,WMC,Smith & Williamson,https://www.linkedin.com/feed/update/urn:li:activity:6636264665582227456,00:01:51.38,,,,,,,,,0,24.2.2020,,It is perhaps no surprise that competition in the legal sector is considered to have increased in the last 12 months.   Giles Murphy discusses the results from our   #LawFirmsurvey   developed in association with The Lawyer - http:// ow.ly/Jvkl30qjjqp  ,,12,,,,,,,,
X6595234019435130880.webm,0:02:22,142,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6595234019435130880,00:02:22.14,,,,,,,,,1,12.11.2019,,Diversity in the workplace is vital for the development of an innovative and creative culture. We are proud to celebrate   #blackhistorymonth</a  joining with others to challenge pre-conceptions and drive change. We recently filmed some of our community on the challenges still faced within the industry.   #diversityproject</a  #talkaboutblack</a</p,,91,,,,,,,,
X6597513325926498304.webm,0:01:44,104,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6597513325926498304,00:01:44.30,,,,,,,,,4,12.11.2019,,We all know what it feels like to be stressed  and it’s important to recognise when we are feeling overwhelmed. For us to maintain our wellbeing  both mental and physical  it’s essential that we understand what makes us stressed and how we can manage it.   SJP provides flexible working options to its employees and here   Vicki Foster FPFS</a  Head of Inclusion &amp Diversity  explains the importance of this in benefiting employee morale  motivation and an improved work/life balance. 🙌   #internationalstressawarenessweek</a  #sjpwealth</a  #wellbeing</a</p,,105,,,,,,,,
X6597784721755774976.webm,0:01:26,86,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6597784721755774976,00:01:26.21,,,,,,,,,1,12.11.2019,,Families need to work together to make their money work harder for each generation.  In this video   Colin Nelson</a  Head of Marketing at SJP  explains why increasing life expectancy and major social changes mean that passing money between generations has never been more important.  Intergenerational wealth management challenges traditional wealth passing and looks at how families can use their wealth more collaboratively to support each other during their lifetimes: http:// ow.ly/shOp50x1vaS</a   #sjpwealth</a  #intergenerational</a  #financialeducation</a</p,,125,,,,,,,,
X6585828290559266816.webm,0:02:39,159,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6585828290559266816,00:02:39.37,,,,,,,,,2,13.10.2019,,What is the price of adulthood? Preparing children for their financial lives means providing them with basic skills &amp knowledge  but many parents can also offer a helping hand. Our latest video in the Kids &amp Money series introduces a few basics on how to invest for your children&#39s future 💰  Find out more here: http://  ow.ly/RmqO50wBw50</a   #financialeducation</a  #kidsandmoney</a  #sjpwealth</a</p,,86,,,,,,,,
X6583286467458539520.webm,0:01:25,85,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6583286467458539520,00:01:25.21,,,,,,,,,2,13.9.2019,,We chat again with   Robert Gardner</a this time to ask: how should we manage  #uncertainty</a?  Read the full article here: http:// ow.ly/Vt8250wqcXo</a   #investing</a  #markets</a  #finance</a  #financialplanning</a  #sjpwealth</a</p,,135,,,,,,,,
X6601061277483704320.webm,0:01:08,68,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6601061277483704320,00:01:08.17,,,,,,,,,1,12.11.2019,,We understand that in order for a business to effectively support the communities around it  it needs a clear set of objectives. In this video our Head of Corporate Responsibility    Alex Davies</a  discusses our strategy for this 🌎  Find out more about our Corporate Responsibility strategy: http:// ow.ly/ySMx50x5VJy</a   #sjpwealth</a  #responsibility</a</p,,62,,,,,,,,
X6592061555041419264.webm,0:00:43,43,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6592061555041419264,00:00:43.82,,,,,,,,,0,13.10.2019,,From WeekWatch&#39s In the Picture 🖼️:  In 2014  Financial Education was added to the secondary school syllabus  but only 45% of schools currently teach it. It is not on the syllabus for primary school children  even though it&#39s been found that our money saving habits are formed by the age of 7.  Read WeekWatch here: http://  ow.ly/k4L550wQjlL</a   #financialeducation</a  #business</a  #markets</a  #finance</a  #sjpwealth</a</p,,87,,,,,,,,
X6600761700679503872.webm,0:01:58,118,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6600761700679503872,00:01:58.85,,,,,,,,,3,12.11.2019,,The changing structure of families is a challenge we&#39ve never had to face before.   Robert Gardner</a  Director of Investments at SJP  explains why it&#39s important that families sit down and talk about money so that they can be efficient when they pass money onto their children 💰   #sjpwealth</a  #intergenerational</a  #family</a</p,,166,,,,,,,,
X6587275282762223617.webm,0:01:43,103,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6587275282762223617,00:01:43.45,,,,,,,,,2,13.10.2019,,We are proud to have supported the Duke of Edinburgh&#39s Award Adventure 2019 to help raise funds for this fantastic charity to help young people transform their lives. 👣 50 km of hiking over 2 days with unforgettable scenery  cosy campfires and sunny weather in the South Downs.  Relive the weekend here!  There&#39s still time to support this cause by donating at http://  ow.ly/pLU950wEkcm</a   #TeamSJP</a  #DofE</a</p,,149,,,,,,,,
X6596063209256435712.webm,0:01:35,95,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6596063209256435712,00:01:35.54,,,,,,,,,0,12.11.2019,,US Q3 earnings offer a snapshot of not just the US economy but of global growth. In this video    Chris Ralph</a gives his verdict - and whilst they are relatively positive  there are a few exceptions 🗽   #sjpwealth</a  #markets</a  #corporateresults</a</p,,51,,,,,,,,
X6585101008857247744.webm,0:01:14,74,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6585101008857247744,00:01:14.50,,,,,,,,,1,12.11.2019,,Businesses that think beyond profit have a more positive impact on the communities they operate in. In this video   Alex Davies</a  Head of Corporate Responsibility  explains why it&#39s so very important for businesses to give back to their communities and the world around them 🌍   #communityfirst</a  #responsibility</a</p,,116,,,,,,,,
X6595995285443407873.webm,0:01:54,114,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6595995285443407873,00:01:54.88,,,,,,,,,0,12.11.2019,, Emma Hunt</a  Head of Responsible Investment at SJP  rounds up October activity in global markets  as  #stocks</a rose despite  #growth</a fears 🌍   #sjpwealth</a  #global</a  #markets</a</p,,83,,,,,,,,
X6671726967412334592.mp4,0:00:08,8,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6671726967412334592,00:00:08.40,,,,,,,,,2,24.5.2020,,To deliver financial well-being in a world worth living in  we use our scale and influence to magnify our impact.  We believe it is of importance that our fund managers be aware of the major environmental  social and governance issues surrounding the businesses they invest in and how our clients’ money is run. By emphasising these principles in the management of our clients’ assets  we can make money a force for good.    #sjpwealth   #investing   #esg   #wealthmanagement  ,,141,,,,,,,,
X6643437842947166208.mp4,0:01:38,98,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6643437842947166208,00:01:38.90,,,,,,,,,0,25.3.2020,,Every year  from November onward  the average woman works for free due to the gender pay gap. Despite the Equal Pay Act passing 50 years ago  there is still a 13.1% gap between men and women’s hourly pay  according to data compiled by the Office for National Statistics.  20% of men feel uncomfortable having a female boss* &amp only 1% of Venture capitalist funding goes to female entrepreneurs.**  These are some of the realities that women face every day  that we at SJP want to tackle head on. Here is   Freya W.  Rotational Graduate currently working in our Inclusion &amp Diversity team  giving her insight into some of these themes.   #IWD   #EachforEqual    * IWD ** PitchBook &amp UK VC firms ,,72,,,,,,,,
X6628255348002181120.mp4,0:00:30,30,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6628255348002181120,00:00:30.40,,,,,,,,,3,25.1.2020,,Inheritance Tax is often viewed as a tax on inertia and ignorance. Tax year-end is an opportunity to do something about it.  Read more: http://  ow.ly/MGjy50y7OrS    #sjpwealth   #taxyearend   #tax   #inheritancetax   #legacy  ,,152,,,,,,,,
X6634130377516564480.mp4,0:00:31,31,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6634130377516564480,00:00:32.00,,,,,,,,,7,24.2.2020,,If you pay into a pension plan  you&#39ll qualify for tax relief on your contributions. Over the years  this tax perk could work wonders on the final size of your pension pot. Are you making the most of your allowance?  Read more: http://  ow.ly/oNSG50ymIqq    #sjpwealth   #retirement   #pension   #tax  ,,129,,,,,,,,
X6640640692773236736.mp4,0:00:30,30,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6640640692773236736,00:00:30.04,,,,,,,,,0,24.2.2020,,Every pound invested in your ISA portfolio needs to be working hard to make the most of the tax benefits on offer. Tax year-end is a good time to check.  Read more: http://  ow.ly/wk0M50yBkS3    #sjpwealth   #tax   #financialplanning  ,,94,,,,,,,,
X6620962274259546112.mp4,0:02:12,132,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6620962274259546112,00:02:12.27,,,,,,,,,5,26.12.2019,,We all want to understand how to earn  keep and grow our money. Even by saving little &amp often  you can benefit from the magic of   #compoundinterest   as Rob Gardner  Director of Investments at SJP  explains.   The value of an investment with St. James&#39s Place will be directly linked to the performance of the funds selected any may fall as well as rise. You may get back less than the amount invested.  Watch the full interview with Rob: http:// ow.ly/4xBj50xJQwj    #FinancialEducation   #CompoundInterest  ,,192,,,,,,,,
X6645359258206511105.mp4,0:01:40,100,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6645359258206511105,00:01:40.33,,,,,,,,,4,25.3.2020,,Stock markets have bad days and good days – often the good days follow the bad.   In today&#39s video  SJP Chief Global Strategist   Chris Ralph  talks about the volatility opportunity for investors.  You can also read our weekly round-up of key events in markets and personal finance news here:  https://lnkd.in/ex9xAmr    #markets   #finance   #investing   #wealthmanagement  ,,211,,,,,,,,
X6633329213392863232.mp4,0:03:18,198,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6633329213392863232,00:03:18.23,,,,,,,,,0,24.2.2020,,Investing globally 🌍 means understanding regional trends as well as assessing companies. We asked Suzanne Donohoe of   KKR &amp Co. Inc.  manager of the SJP Diversified Assets (FAIF)  for her view on the investor outlook for the US and for East Asia.   #sjpwealth   #investing   #finance   #money   #business  ,,55,,,,,,,,
X6626511325243682816.mp4,0:00:32,32,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6626511325243682816,00:00:32.83,,,,,,,,,0,25.1.2020,,The countdown to the end of the tax year has begun  which means the deadline is approaching for some valuable ‘use or lose’ tax-planning opportunities.   Read more: http://  ow.ly/JQ6c50y41JW     #sjpwealth   #taxyearend   #tax  ,,142,,,,,,,,
X6636659404584308736.mp4,0:00:29,29,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6636659404584308736,00:00:29.21,,,,,,,,,3,24.2.2020,,Inheritance Tax is arguably a tax on inertia and a reluctance to confront estate planning. Consequently  it is for many considered a voluntary tax – money which could instead stay in the family to support future generations. With the end of the tax year approaching  this is the time to take action.   Read more: http://  ow.ly/O7dz50ysx3u     #sjpwealth   #financialplanning   #tax  ,,104,,,,,,,,
X6638816129278070784.mp4,0:04:03,243,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6638816129278070784,00:04:03.58,,,,,,,,,0,24.2.2020,,For SJP  2019 was a year of operational investment and growth. Our CEO Andrew Croft and CFO   craig gentle  have spoken to Company Secretary  Liz Kelly  about our full year financial results.    #sjpwealth  ,,93,,,,,,,,
X6598569869803835392.webm,0:01:14,74,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6598569869803835392,00:01:14.50,,,,,,,,,4,12.11.2019,,Talent is not dictated by race  ethnicity  gender  disability  sexual orientation  age  religion  social class or background. Our vision is to create a vibrant place to work where difference is recognised as a strength and where talented people can flourish and achieve their highest potential. In this video our Head of Inclusion and Diversity    Vicki Foster FPFS</a  explains why inclusion and diversity is so important.  Read more about our approach here: http:// ow.ly/COBL50x5GPS</a    #sjpwealth</a  #inclusion</a  #diversityproject</a</p,,144,,,,,,,,
X6648605629109813248.mp4,0:00:20,20,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6648605629109813248,00:00:20.83,,,,,,,,,0,25.3.2020,,Understandably  tax year-end planning is taking a back seat to the   #coronavirus  outbreak. But there is still time before 5 April to take steps towards a more secure financial future.  Read more: http:// ow.ly/u6mO50yVr9M    #sjpwealth   #tax  ,,41,,,,,,,,
X6641646026660818944.mp4,0:01:19,79,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6641646026660818944,00:01:20.00,,,,,,,,,0,24.2.2020,,&quotWe know that women are ambitious and want to make a difference to their future lives&quot-  ahead of   #InternationalWomensDay    Claire Blackwell  explains a bit about our work with  The Wisdom Council  and how it&#39ll help us empower women in the future.   #IWD   #EachforEqual   #Equality  ,,110,,,,,,,,
X6663092347687047168.mp4,0:02:09,129,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6663092347687047168,00:02:09.07,,,,,,,,,0,24.4.2020,,Stocks performed impressively over the month  but oil provided the biggest swing.  Read more from our weekly round-up of key events in markets here: http://  ow.ly/Wmwc50zw7vL    #sjpwealth   #markets   #wealthmanagement   #oil   #investing   #finance  ,,118,,,,,,,,
X6641691316184993792.mp4,0:00:40,40,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6641691316184993792,00:00:40.73,,,,,,,,,1,24.2.2020,,With a few weeks left of the tax year  there is still time to ensure you’ve taken advantage of all the available opportunities to minimise the impact of Capital Gains Tax on your wealth.  Read more: http://  ow.ly/fV2q50yEwyv    #sjpwealth   #tax   #financialplanning  ,,69,,,,,,,,
X6641735346788810752.mp4,0:01:25,85,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6641735346788810752,00:01:25.37,,,,,,,,,0,24.2.2020,,Why does SJP continue to invest globally  even as the new coronavirus continues to spread?  We asked   Chris Ralph   Chief Global Strategist at SJP  to explain.  Read more: http:// ow.ly/AulO50yEKe0    #sjpwealth   #coronavirus   #economy  ,,190,,,,,,,,
X6631213571592204288.mp4,0:00:44,44,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6631213571592204288,00:00:44.42,,,,,,,,,1,25.1.2020,,Could the US markets be heading towards a shakeup? We speak with Jim Henderson of   Aristotle   manager of the St. James&#39s Place North American fund  to get his views 🗽  Read more: http:// ow.ly/AG3E50yf7pE    #sjpwealth   #markets   #economy   #wisdomwednesday   #investing  ,,71,,,,,,,,
X6631569635529506816.mp4,0:00:35,35,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6631569635529506816,00:00:35.07,,,,,,,,,1,25.1.2020,,In the prevailing climate of low interest rates  real returns on Cash ISAs are likely to be at best marginal  and at worst negative.  To make the most of your ISA opportunity  you need to invest in assets capable of beating inflation over the long term.    #sjpwealth   #taxyear   #investment   #opportunity  ,,161,,,,,,,,
X6646081718161940481.mp4,0:02:26,146,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6646081718161940481,00:02:26.70,,,,,,,,,6,25.3.2020,,Recent market falls have drawn understandable parallels with 1987. Much is different from back then  but the lessons for   #investors  are the same now as they were 33 years ago.   #sjpwealth   #coronavirus   ,,184,,,,,,,,
X6630117161945841665.mp4,0:01:54,114,LK,WMC,St. James’s Place Wealth Management,https://www.linkedin.com/feed/update/urn:li:activity:6630117161945841665,00:01:54.84,,,,,,,,,1,25.1.2020,,From WeekWatch&#39s In The Picture 🖼️: January saw China and the US finally agree a trade deal and in news closer to home  the UK left the EU  ending over four decades of membership.  Read more: http://  ow.ly/kJiE50ybY6r    #sjpwealth   #news   #brexit   #china   #economy  ,,62,,,,,,,,
